id,added,edited,beerdb_id,name,brewer,style,edition,abv,calories_oz,carbs_oz,original_gravity,specific_gravity,description,image,untappd_beer_id
3744,2013-07-09 00:12:55.410885+00:00,2013-07-09 00:12:55.415196+00:00,,Paleo IPA,921,32,,,,,,,"The discovery of the true I.P.A. (India Pale Ale) made right here in Slippery Rock. The British added hops to oak barrels to help preserve the beer for its long voyage to British-controlled India. Brewed in this same English tradition, we dry-hopped our ale, giving the beer a very aromatic quality as it travels to your mug.",,
3745,2013-07-09 00:12:55.423255+00:00,2013-07-09 00:12:55.450407+00:00,,Double Vision IPA,921,32,,,,,,,"Double your fun, double your pleasure and try and stay out of double trouble with this hopped up I.P.A.",,
3746,2013-07-09 00:12:55.507172+00:00,2013-07-09 00:12:55.511378+00:00,,Friar's Porter,921,26,,,,,,,This robust porter has a lot of caramel and chocolate flavor balanced with the flavor and aroma of fuggle hops.,,
3747,2013-07-09 00:12:55.519517+00:00,2013-07-09 00:12:55.543041+00:00,,Stone House Stout,921,22,,,,,,,"This robust, hearty stout is as sturdy as its namesake.  Roasted barley is the trademark of stout, a bittersweet separation from its cousin Porter.  The deep character of roasted barley is further enhanced by the addition of oatmeal for an incredible silky finish.",,
3748,2013-07-09 00:12:55.577013+00:00,2013-07-09 00:12:55.599612+00:00,,Rock-n-Wheat,921,51,,,,,,,"This unfiltered, true German wheat beer has hints of clove and banana which the yeast produces during fermentation.",,
3749,2013-07-09 00:12:55.627183+00:00,2013-07-09 00:12:55.748689+00:00,,Kirkland Ale,922,27,,,,,,,,,
3750,2013-07-09 00:12:55.893268+00:00,2013-07-09 00:12:55.933377+00:00,,Dark Walnut Stout,923,43,,,,,,,,,
3751,2013-07-09 00:12:55.956673+00:00,2013-07-09 00:12:55.963493+00:00,,Birch Wood Ale,923,27,,,,,,,,,
3752,2013-07-09 00:12:55.972544+00:00,2013-07-09 00:12:56.015740+00:00,,Red Cedar Red,923,39,,,,,,,,,
3753,2013-07-09 00:12:56.034768+00:00,2013-07-09 00:12:56.064446+00:00,,Whitetail Wheat,923,96,,,,,,,,,
3754,2013-07-09 00:12:56.134562+00:00,2013-07-09 00:12:56.156687+00:00,,Half Moon Gold,923,1,,,,,,,,,
3755,2013-07-09 00:12:56.267910+00:00,2013-07-09 00:12:56.286029+00:00,,Bubba,923,1,,,,,,,,,
3756,2013-07-09 00:12:56.327824+00:00,2013-07-09 00:12:56.334168+00:00,,Irish Red,923,34,,,,,,,,,
3757,2013-07-09 00:12:56.365706+00:00,2013-07-09 00:12:56.387028+00:00,,White Weasel Beer,923,1,,,,,,,,,
3758,2013-07-09 00:12:56.398985+00:00,2013-07-09 00:12:56.448184+00:00,,Poplar Porter,923,26,,,,,,,,,
3759,2013-07-09 00:12:56.482598+00:00,2013-07-09 00:12:56.494259+00:00,,Bandit Brown,923,39,,,,,,,,,
3760,2013-07-09 00:12:56.528736+00:00,2013-07-09 00:12:56.571746+00:00,,God Jul - Winter Ale,924,43,,8.5,,,,,"A dark ale brewed specially for the Christmas season, with a rich, complex taste of caramel. This is a strong, dark and rather sweet Christmas Beer Ã¢â‚¬â€œ just the way we think a Christmas beer should be.",,
3761,2013-07-09 00:12:56.587718+00:00,2013-07-09 00:12:56.619495+00:00,,Nøgne Ø Brown Ale,924,39,,4.5,,,,,"A dark brown English ale, in which classic English malts meet the spicy hoppiness of the new world.  Recommended serving temperature 8°C/45°F. Goes very well with â€˜pub grub.Ã¢â‚¬â„¢",,
3762,2013-07-09 00:12:56.640580+00:00,2013-07-09 00:12:56.650529+00:00,,Nøgne Ø Imperial Stout,924,44,,9.0,,,,,"We think the russian tsar would have liked his stout this way. A dark, rich ale in which a generous sweetness with roasted malt bitterness.  Serving temp.10°C/50°F. Great with vanilla ice cream or dark chocolate.",,
3763,2013-07-09 00:12:56.665586+00:00,2013-07-09 00:12:56.690897+00:00,,Nøgne Ø Porter,924,26,,7.0,,,,,"In this quite dark ale, dark malts provide flavors of coffee and dried fruit. Recommended serving temperature 10°C/50°F.  Try with dark chocolate, cheese, or red meat dishes.",,
3764,2013-07-09 00:12:56.718223+00:00,2013-07-09 00:12:56.759084+00:00,,Nøgne Ø Pale Ale,924,27,,6.0,,,,,A refreshing light and hoppy ale. Probably our best allrounder.  Recommended serving temperature 8°C/45°F.  Ideal with barbequed or smoked meat dishes.,,
3765,2013-07-09 00:12:56.870966+00:00,2013-07-09 00:12:56.894285+00:00,,Nøgne Ø Wit,924,68,,4.5,,,,,This Belgian Ale is what you could call a wit with an attitude.  We are generous with all our ingredients - including both orange peel and coriander.  This does not stop this ale from being a good companion with seafood dishes.,,
3766,2013-07-09 00:12:56.916336+00:00,2013-07-09 00:12:56.932489+00:00,,Nøgne Ø Bitter,924,4,,4.5,,,,,"A light session ale, with an assertive hop aroma of E K Golding.  Great beer to pair with lots of different food - a good allround.",,
3767,2013-07-09 00:12:57.048341+00:00,2013-07-09 00:12:57.086388+00:00,,Havre Stout,924,22,,4.5,,,,,"We usually do not make compromises, but this is probably the exception.  Norwegians are dead scared of dark beers.  This is an attempt to show that there are gentle dark ales.  As such Havre Stout is smooth and drinkable.",,
3768,2013-07-09 00:12:57.111646+00:00,2013-07-09 00:12:57.127590+00:00,,Nøgne Ø Saison,924,75,,6.5,,,,,"One of our most refreshing brews, made for those hot summer days, but satisfying year 'round. Recommended serving temperature 8°C/45°F. Goes well with seafood, particularly oysters.",,
3769,2013-07-09 00:12:57.165465+00:00,2013-07-09 00:12:57.177331+00:00,,Nøgne Ø Amber Ale,924,34,,6.0,,,,,"A rather malty brew, which we think goes very well with cheeses - even well matured blue cheeses. You can also try our Amber paired with a grilled dish. Recommended serving temperature 10°C/50°F.",,
3770,2013-07-09 00:12:57.185600+00:00,2013-07-09 00:12:57.189676+00:00,,Nøgne Ø Imperial Brown Ale,924,39,,7.5,,,,,"There is a long story to this malty ale.  It was first brewed in the spring 2006 in Nørrebro Bryghus in Copenhagen, Denmark, as a joint brew between Nøgne Ø and Nørrebro.  Nørrebro calls their version Ã¢â‚¬Å“Double Knot BrownÃ¢â‚¬Â.  It is the perfect thing to drink with almost any cheese.",,
3771,2013-07-09 00:12:57.200604+00:00,2013-07-09 00:12:57.225738+00:00,,Nøgne Ø India Pale Ale,924,32,,6.5,,,,,"A rich, malty, and very bitter ale. Cascade hops provide a long, fruity, and spicy after-taste.  Recommended serving temperature 10°C/50°F.  Ideal with barbequed or smoked meat dishes.",,
3772,2013-07-09 00:12:57.238832+00:00,2013-07-09 00:12:57.248105+00:00,,Nøgne Ø #100,924,36,,10.0,,,,,"Our 100th batch, brewed for the enjoyment of the brewers, but popular demand forced us to release it commercially.  This malty, yet light bodied ale has a massive hop bitterness.  Most enjoyable in a comfortable chair in front of a roaring fire.",,
3773,2013-07-09 00:12:57.267279+00:00,2013-07-09 00:12:57.283113+00:00,,Nøgne Ø Doppelt IPA,924,33,,8.0,,,,,"Brewed in collaboration with brewmaster Toshi Ishii from Yo-Ho Brewing, Japan. 

Malt: lager, münchener, crystal 
Hops: Millennium, Centennial, Chinnok, Amarillo and Brewers Gold. 

19° P, 100 IBU, 8% ABV.",,
3774,2013-07-09 00:12:57.357231+00:00,2013-07-09 00:12:57.370057+00:00,,Griesendiech Pilsner,925,1,,,,,,,,,
3775,2013-07-09 00:12:57.395910+00:00,2013-07-09 00:12:57.430959+00:00,,Amber Bock,926,91,,,,,,,,,
3776,2013-07-09 00:12:57.545633+00:00,2013-07-09 00:12:57.575697+00:00,,Cork Brown Ale,926,26,,,,,,,,,
3777,2013-07-09 00:12:57.586895+00:00,2013-07-09 00:12:57.618858+00:00,,Sligo Red,926,1,,,,,,,,,
3778,2013-07-09 00:12:57.646191+00:00,2013-07-09 00:12:57.722949+00:00,,Light Amber Ale,926,34,,,,,,,,,
3779,2013-07-09 00:12:57.751539+00:00,2013-07-09 00:12:57.770284+00:00,,Honey Brown,926,96,,,,,,,,,
3780,2013-07-09 00:12:57.779649+00:00,2013-07-09 00:12:57.794051+00:00,,Irish Gold,926,1,,,,,,,,,
3781,2013-07-09 00:12:57.804694+00:00,2013-07-09 00:12:57.819524+00:00,,Stockyard Stout,927,43,,,,,,,,,
3782,2013-07-09 00:12:57.829167+00:00,2013-07-09 00:12:57.838530+00:00,,Prohibition Smokehouse Porter,927,96,,,,,,,,,
3783,2013-07-09 00:12:57.883737+00:00,2013-07-09 00:12:57.929958+00:00,,Blacksmith Bitter Ale,927,1,,,,,,,,,
3784,2013-07-09 00:12:57.949866+00:00,2013-07-09 00:12:57.979553+00:00,,Chicago Fire,927,27,,,,,,,,,
3785,2013-07-09 00:12:58.029700+00:00,2013-07-09 00:12:58.037084+00:00,,Haymarket Pilsner,927,96,,,,,,,,,
3786,2013-07-09 00:12:58.065881+00:00,2013-07-09 00:12:58.088092+00:00,,Magnificent Mild,927,11,,,,,,,,,
3787,2013-07-09 00:12:58.104052+00:00,2013-07-09 00:12:58.108699+00:00,,Pantown Pale Ale,929,27,,,,,,,,,
3788,2013-07-09 00:12:58.218389+00:00,2013-07-09 00:12:58.236512+00:00,,Quarry Rock Red,929,34,,,,,,,,,
3789,2013-07-09 00:12:58.262938+00:00,2013-07-09 00:12:58.275265+00:00,,Golden Honey Wheat,929,96,,,,,,,,,
3790,2013-07-09 00:12:58.301258+00:00,2013-07-09 00:12:58.317619+00:00,,Oak Creek Micro Light,930,78,,,,,,,,,
3791,2013-07-09 00:12:58.367954+00:00,2013-07-09 00:12:58.383277+00:00,,Forty-Niner Gold Lager,930,96,,4.5,,,,,,,
3792,2013-07-09 00:12:58.410715+00:00,2013-07-09 00:12:58.420531+00:00,,Horseshoe Hefeweizen,930,51,,4.5,,,,,,,
3793,2013-07-09 00:12:58.432049+00:00,2013-07-09 00:12:58.467570+00:00,,Doc's Pale Ale,930,27,,5.5,,,,,,,
3794,2013-07-09 00:12:58.538829+00:00,2013-07-09 00:12:58.564006+00:00,,Oak Creek Amber Ale,930,34,,5.5,,,,,,,
3795,2013-07-09 00:12:58.576992+00:00,2013-07-09 00:12:58.677792+00:00,,Village Nut Brown Ale,930,39,,6.0,,,,,,,
3796,2013-07-09 00:12:58.722860+00:00,2013-07-09 00:12:58.736929+00:00,,Pullman Porter,930,26,,,,,,,,,
3797,2013-07-09 00:12:58.745387+00:00,2013-07-09 00:12:58.765621+00:00,,King Crimson,930,23,,6.0,,,,,,,
3798,2013-07-09 00:12:58.786739+00:00,2013-07-09 00:12:58.821791+00:00,,Gnaw Bone Pale Ale,931,27,,5.5,,,,,,,
3799,2013-07-09 00:12:58.853923+00:00,2013-07-09 00:12:58.881556+00:00,,Meridian Street Premium Lager,931,96,,4.7999999999999998,,,,,,,
3800,2013-07-09 00:12:58.890854+00:00,2013-07-09 00:12:58.930711+00:00,,Razz-Wheat,931,117,,5.0,,,,,,,
3801,2013-07-09 00:12:58.945651+00:00,2013-07-09 00:12:59.059318+00:00,,Snake Pit Porter,931,26,,5.5999999999999996,,,,,,,
3802,2013-07-09 00:12:59.086718+00:00,2013-07-09 00:12:59.108492+00:00,,Indiana Amber,931,34,,5.5,,,,,,,
3803,2013-07-09 00:12:59.129254+00:00,2013-07-09 00:12:59.133606+00:00,,Jeffrey Hudson Bitter,932,1,,,,,,,,,
3804,2013-07-09 00:12:59.153504+00:00,2013-07-09 00:12:59.163816+00:00,,Pale Ale,933,27,,,,,,,,,
3805,2013-07-09 00:12:59.175479+00:00,2013-07-09 00:12:59.187646+00:00,,Extra Special Bitter Ale,934,1,,,,,,,,,
3806,2013-07-09 00:12:59.211786+00:00,2013-07-09 00:12:59.284058+00:00,,Brown Ale,934,39,,,,,,,,,
3807,2013-07-09 00:12:59.316414+00:00,2013-07-09 00:12:59.341743+00:00,,Amber Rye Lager,935,96,,,,,,,,,
3808,2013-07-09 00:12:59.359976+00:00,2013-07-09 00:12:59.481140+00:00,,Alt,935,39,,,,,,,,,
3809,2013-07-09 00:12:59.520511+00:00,2013-07-09 00:12:59.536883+00:00,,Odell IPA,936,32,,7.0,,,,,"We took the traditional IPA, originally shipped from England to India in the 1700's, and made it bolder and more flavorful - American Style. We've added new varieties of highly aromatic American hops to create a distinctive bitterness profile and an incredible hop character.",,
3810,2013-07-09 00:12:59.555455+00:00,2013-07-09 00:12:59.592452+00:00,,Cutthroat Porter,936,26,,4.7999999999999998,,,,,"Not quite a stout but definitely no lightweight, Cutthroat Porter is smooth and robust. Inspired by the classic London porters, we use dark roasted malts to create a deep, rich color and flavor that hint at chocolate and coffee. We named it Cutthroat Porter as our tribute to the Colorado state fish - with its own rich heritage and unmistakable dark coloring. And while we're big fans of small batches, here's to the currently threatened Cutthroat population reaching mass quantities.",,
3811,2013-07-09 00:12:59.655296+00:00,2013-07-09 00:12:59.688664+00:00,,Isolation Ale,936,142,,6.0,,,,,"Ever been in a warm, cozy cabin and had a secret desire to get snowed in? To celebrate the winter season, we offer our Isolation Ale - a traditional winter brew made with premium malts imported from England. It's just one of the reasons Isolation Ale stands alone.",,
3812,2013-07-09 00:12:59.696597+00:00,2013-07-09 00:12:59.702119+00:00,,Odell Red Ale,936,34,,6.5,,,,,"The Rocky Mountain Goat is no ordinary goat. Just like Odell Red is no ordinary red. 

We took the American-style red to a whole new level by adding a variety of aggressive American hopsÃ¢â‚¬â€giving this ale a distinctive fresh hop aroma and flavor. 

We think you'll agree this red has some serious kick.",,
3813,2013-07-09 00:12:59.737691+00:00,2013-07-09 00:12:59.815510+00:00,,90 Shilling,936,8,,5.2999999999999998,,,,,"We introduced 90 Shilling, our flagship beer, at our opening party in 1989. For a while, we'd been wondering - what would happen if we lightened up the traditional Scottish ale? The result is an irresistibly smooth and delicious medium-bodied amber ale. The name 90 Shilling comes from the Scottish method of taxing beer. Only the highest quality beers were taxed 90 Shillings. A shilling was a British coin used from 1549 to 1982. We think you'll find this original ale brilliantly refreshing, and worth every shilling.",,
3814,2013-07-09 00:12:59.843687+00:00,2013-07-09 00:12:59.854154+00:00,,Double Pilsner,936,96,,8.0999999999999996,,,,,,,
3815,2013-07-09 00:12:59.876201+00:00,2013-07-09 00:12:59.925731+00:00,,Levity Amber Ale,936,34,,5.0999999999999996,,,,,"Levity is our lighter take on the amber ale. Munich and honey malts give it a full-bodied flavor and a happy-go-lucky personality. Then we let the finishing hops shine, for a beer that's crisp instead of bitter, as many ambers are. Levity was named by our brewers partly for its light color - and partly for the way it just refuses to take itself too seriously. Hey, we could all use a little levity once in a while.",,
3816,2013-07-09 00:12:59.961447+00:00,2013-07-09 00:12:59.981407+00:00,,Easy Street Wheat,936,117,,4.5999999999999996,,,,,"Light and refreshing, Easy Street Wheat is an unfiltered American-style wheat beer. Leaving in the yeast gives the beer a nice, smooth finish and a slightly citrusy flavor. Easy Street Wheat gets its name by brewers \taking it easy\"" and not filtering the beer. However",,
3817,2013-07-09 00:12:59.998304+00:00,2013-07-09 00:13:00.077106+00:00,,Imperial Stout,936,43,,7.0999999999999996,,,,,,,
3818,2013-07-09 00:13:00.104776+00:00,2013-07-09 00:13:00.114596+00:00,,Bobby,936,1,,,,,,,,,
3819,2013-07-09 00:13:00.239018+00:00,2013-07-09 00:13:00.275418+00:00,,5 Barrel Pale Ale,936,2,,5.2999999999999998,,,,,"The distinctive hop character of our 5 Barrel Pale Ale is due to the extraction of essential oils from select hops. We treat 5 Barrel Pale Ale to an infusion of fresh whole hop flowers in the Hop Back and the Fermentor, as well as four hop additions during the kettle boil. We like how this gives the beer a fresh, lively flavor and aroma.",,
3820,2013-07-09 00:13:00.287044+00:00,2013-07-09 00:13:00.308740+00:00,,Ding Ding Double IPA,937,32,,,,,,,,,
3821,2013-07-09 00:13:00.337632+00:00,2013-07-09 00:13:00.354564+00:00,,Irish Stout,937,43,,,,,,,,,
3822,2013-07-09 00:13:00.362776+00:00,2013-07-09 00:13:00.367440+00:00,,Torrey Pines IPA,937,32,,6.7999999999999998,,,,,,,
3823,2013-07-09 00:13:00.379949+00:00,2013-07-09 00:13:00.397177+00:00,,Sunset Amber Ale,937,34,,5.0,,,,,,,
3824,2013-07-09 00:13:00.415404+00:00,2013-07-09 00:13:00.431342+00:00,,Paradise Pale Ale,937,27,,4.7999999999999998,,,,,,,
3825,2013-07-09 00:13:00.464746+00:00,2013-07-09 00:13:00.514825+00:00,,Sweet Spot Hefe,937,51,,5.5,,,,,,,
3826,2013-07-09 00:13:00.625908+00:00,2013-07-09 00:13:00.631112+00:00,,California Gold,937,96,,4.5,,,,,,,
3827,2013-07-09 00:13:00.640327+00:00,2013-07-09 00:13:00.674958+00:00,,Stout,938,43,,,,,,,,,
3828,2013-07-09 00:13:00.726546+00:00,2013-07-09 00:13:00.770620+00:00,,Fest,938,85,,,,,,,,,
3829,2013-07-09 00:13:00.825977+00:00,2013-07-09 00:13:00.835730+00:00,,Alt-ernative Amber,938,39,,,,,,,,,
3830,2013-07-09 00:13:00.860320+00:00,2013-07-09 00:13:00.887836+00:00,,Buckeye Brown,938,39,,,,,,,,,
3831,2013-07-09 00:13:01.014334+00:00,2013-07-09 00:13:01.036792+00:00,,Verich Gold,938,1,,,,,,,,,
3832,2013-07-09 00:13:01.055300+00:00,2013-07-09 00:13:01.069036+00:00,,Premium Lager,939,1,,5.0,,,,,,,
3833,2013-07-09 00:13:01.113864+00:00,2013-07-09 00:13:01.119745+00:00,,Pecan Street Lager,940,96,,,,,,,,,
3834,2013-07-09 00:13:01.126648+00:00,2013-07-09 00:13:01.137348+00:00,,Oak Barrel Stout,941,43,,5.2000000000000002,,,,,Dominion Oak Barrel Stout raises the bar for American stouts. We use smoked and peated malts to create an intricate malt foundation.  Willamette and Cascade hops balance the malt character and our method of dry hopping with vanilla beans and oak chips pushes the depth of our stout's flavor spectrum even further.,,
3835,2013-07-09 00:13:01.176926+00:00,2013-07-09 00:13:01.222883+00:00,,Hop Mountain,941,27,,5.5999999999999996,,,,,,,
3836,2013-07-09 00:13:01.286576+00:00,2013-07-09 00:13:01.339235+00:00,,Caramel Rye,942,96,,,,,,,,,
3837,2013-07-09 00:13:01.353152+00:00,2013-07-09 00:13:01.369514+00:00,,Alt,942,39,,,,,,,,,
3838,2013-07-09 00:13:01.398056+00:00,2013-07-09 00:13:01.412415+00:00,,Tripel,942,1,,,,,,,,,
3839,2013-07-09 00:13:01.438153+00:00,2013-07-09 00:13:01.555759+00:00,,Apple Ale,942,117,,,,,,,,,
3840,2013-07-09 00:13:01.584044+00:00,2013-07-09 00:13:01.592639+00:00,,Schwarzbier,942,87,,,,,,,,,
3841,2013-07-09 00:13:01.608896+00:00,2013-07-09 00:13:01.631179+00:00,,Stubbins Stout,942,43,,,,,,,,,
3842,2013-07-09 00:13:01.643553+00:00,2013-07-09 00:13:01.658940+00:00,,Depot Pils,942,96,,,,,,,,,
3843,2013-07-09 00:13:01.732399+00:00,2013-07-09 00:13:01.736932+00:00,,Kölsch,942,1,,,,,,,,,
3844,2013-07-09 00:13:01.778680+00:00,2013-07-09 00:13:01.833614+00:00,,Red Lager,942,96,,,,,,,,,
3845,2013-07-09 00:13:01.970186+00:00,2013-07-09 00:13:01.974978+00:00,,Hefeweizen,942,51,,,,,,,,,
3846,2013-07-09 00:13:02.011894+00:00,2013-07-09 00:13:02.027584+00:00,,Long Face Amber,943,34,,,,,,,,,
3847,2013-07-09 00:13:02.042404+00:00,2013-07-09 00:13:02.143993+00:00,,Marzen Lager,943,85,,,,,,,,,
3848,2013-07-09 00:13:02.181890+00:00,2013-07-09 00:13:02.205819+00:00,,Off KIL Ter Scottish Ale,943,1,,,,,,,,,
